,player_name,season,depth,targets,receptions,receiving_yards,receiving_air_yards,yards_after_catch,reception_td,reception_fumble_lost,fantasy_points_ppr,air_yards_share,target_share,rec_td_pct,yptarget,ypr,rush_td_pct,ypc,touches,total_tds,td_pct,total_yards,yptouch,games,pass_ypg,rec_ypg,rush_ypg,ypg,ppg,passer_rating,offense_pct,offense_snaps,yards_pct,draft_year,draft_round,draft_pick,draft_ovr,height,weight_x,age,wins,losses,ties,win_pct,seasons_played,career_targets,average_targets,career_receptions,average_receptions,career_receiving_yards,average_receiving_yards,career_receiving_air_yards,average_receiving_air_yards,career_yards_after_catch,average_yards_after_catch,career_reception_td,average_reception_td,career_reception_fumble_lost,average_reception_fumble_lost,career_fantasy_points_ppr,average_fantasy_points_ppr,career_touches,average_touches,career_total_tds,average_total_tds,career_total_yards,average_total_yards,career_games,average_games,career_offense_snaps,average_offense_snaps,average_comp_pct,average_int_pct,average_pass_td_pct,average_ypa,average_rec_td_pct,average_yptarget,average_ypr,average_rush_td_pct,average_ypc,average_td_pct,average_yptouch,average_pass_ypg,average_rec_ypg,average_rush_ypg,average_ypg,average_ppg,injuries,career_injuries,combineId,playerId,combineYear,combineHeight,combineWeight,combineHand,collegeId,heightInches,weight_y,combineArm,combine40yd,combineVert,combineBench,combineShuttle,combineBroad,combine3cone,combine60ydShuttle,combineWonderlic
27,Andrei Iosivas,2023,2.0,25.0,15.0,116.0,215.0,35.0,4.0,0.0,50.6,0.046,0.043,0.16,4.64,7.73,0.0,0.0,15.0,4.0,0.27,116.0,7.73,9.0,0.0,12.89,0.0,12.89,5.62,0.0,0.259,267,0.012,2023.0,6.0,29.0,206.0,75.0,205.0,24,9,8,0,0.529,0.0,25.0,25.0,15.0,15.0,116.0,116.0,215.0,215.0,35.0,35.0,4.0,4.0,0.0,0.0,50.59999847412109,50.59999847412109,15.0,15.0,4.0,4.0,116.0,116.0,9.0,9.0,267.0,267.0,0.0,0.0,0.0,0.0,0.16,4.64,7.73,0.0,0.0,0.27,7.73,0.0,12.89,0.0,12.89,5.62,1.0,1.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
28,Andy Isabella,2019,2.0,13.0,9.0,189.0,82.0,140.0,1.0,0.0,35.4,0.017,0.02,0.077,14.54,21.0,0.0,3.75,13.0,1.0,0.08,204.0,15.69,9.0,0.0,21.0,1.67,22.67,3.93,0.0,0.174,171,0.022,2019.0,2.0,30.0,62.0,69.0,188.0,23,5,11,1,0.294,0.0,13.0,13.0,9.0,9.0,189.0,189.0,82.0,82.0,140.0,140.0,1.0,1.0,0.0,0.0,35.400001525878906,35.400001525878906,13.0,13.0,1.0,1.0,204.0,204.0,9.0,9.0,171.0,171.0,0.0,0.0,0.0,0.0,0.077,14.54,21.0,0.0,3.75,0.08,15.69,0.0,21.0,1.67,22.67,3.93,1.0,1.0,20379.0,20190062.0,2019.0,69.0,188.0,9.586666666666668,1003.0,69.0,188.0,32.67433333333334,4.31,36.5,15.0,4.15,121.0,6.95,11.728636363636362,19.495495495495497
29,Andy Jones,2018,2.0,24.0,11.0,80.0,219.0,26.0,1.0,0.0,25.0,0.034,0.031,0.042,3.33,7.27,0.0,0.0,11.0,1.0,0.09,80.0,7.27,5.0,0.0,16.0,0.0,16.0,5.0,0.0,0.481,487,0.009,2016.0,8.0,48.0,263.0,73.0,217.0,24,6,10,0,0.375,2.0,24.0,12.0,11.0,5.5,80.0,40.0,219.0,109.5,26.0,13.0,1.0,0.5,0.0,0.0,25.0,12.5,11.0,5.5,1.0,0.5,80.0,40.0,5.0,2.5,487.0,243.5,0.0,0.0,0.0,0.0,0.042,3.33,7.27,0.0,0.0,0.09,7.27,0.0,16.0,0.0,16.0,5.0,1.0,2.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
30,Anquan Boldin,2012,1.0,113.0,65.0,923.0,1206.0,237.0,5.0,0.0,187.6,0.219,0.189,0.044,8.17,14.2,0.0,3.0,66.0,5.0,0.08,926.0,14.03,15.0,0.0,61.53,0.2,61.73,12.51,0.0,0.871,896,0.096,2003.0,2.0,22.0,54.0,73.0,220.0,32,10,6,0,0.625,9.0,113.0,12.555555555555555,65.0,7.222222222222222,923.0,102.55555555555556,1206.0,134.0,237.0,26.33333333333333,5.0,0.5555555555555556,0.0,0.0,187.6000061035156,20.844445122612846,66.0,7.333333333333333,5.0,0.5555555555555556,926.0,102.88888888888889,15.0,1.6666666666666667,896.0,99.55555555555556,0.0,0.0,0.0,0.0,0.044,8.17,14.2,0.0,3.0,0.08,14.03,0.0,61.53,0.2,61.73,12.51,5.0,5.0,15157.0,20030054.0,2003.0,72.6,216.0,9.586666666666668,32306.0,73.0,220.0,32.67433333333334,4.73,33.5,15.492,4.25,114.0,7.35,11.728636363636362,19.495495495495497
31,Anthony Armstrong,2012,3.0,9.0,3.0,12.0,107.0,3.0,0.0,0.0,4.2,0.025,0.017,0.0,1.33,4.0,0.0,0.0,3.0,0.0,0.0,12.0,4.0,2.0,0.0,6.0,0.0,6.0,2.1,0.0,0.2,192,0.001,2008.0,8.0,48.0,263.0,70.0,185.0,29,7,9,0,0.438,4.0,9.0,2.25,3.0,0.75,12.0,3.0,107.0,26.75,3.0,0.75,0.0,0.0,0.0,0.0,4.199999809265137,1.0499999523162842,3.0,0.75,0.0,0.0,12.0,3.0,2.0,0.5,192.0,48.0,0.0,0.0,0.0,0.0,0.0,1.33,4.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,6.0,2.1,2.0,2.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
32,Anthony Miller,2018,2.0,54.0,33.0,423.0,604.0,170.0,7.0,0.0,120.22,0.125,0.102,0.13,7.83,12.82,0.0,4.33,40.0,7.0,0.18,457.0,11.42,14.0,0.57,30.21,1.86,32.64,8.59,118.75,0.568,568,0.049,2018.0,2.0,19.0,51.0,71.0,190.0,24,12,4,0,0.75,0.0,54.0,54.0,33.0,33.0,423.0,423.0,604.0,604.0,170.0,170.0,7.0,7.0,0.0,0.0,120.22000122070312,120.22000122070312,40.0,40.0,7.0,7.0,457.0,457.0,14.0,14.0,568.0,568.0,1.0,0.0,0.0,8.0,0.13,7.83,12.82,0.0,4.33,0.18,11.42,0.57,30.21,1.86,32.64,8.59,1.0,1.0,10462.0,19880015.0,1988.0,70.6,181.0,8.5,37998.0,71.0,190.0,32.67433333333334,4.38,32.0,14.0,4.2,111.0,6.9371444695259585,11.84,19.495495495495497
33,Anthony Schwartz,2021,2.0,23.0,10.0,135.0,396.0,10.0,1.0,0.0,33.4,0.093,0.038,0.043,5.87,13.5,0.0,6.5,16.0,1.0,0.06,174.0,10.88,12.0,0.0,11.25,3.25,14.5,2.78,0.0,0.331,345,0.018,2021.0,3.0,27.0,91.0,72.0,195.0,21,8,9,0,0.471,0.0,23.0,23.0,10.0,10.0,135.0,135.0,396.0,396.0,10.0,10.0,1.0,1.0,0.0,0.0,33.400001525878906,33.400001525878906,16.0,16.0,1.0,1.0,174.0,174.0,12.0,12.0,345.0,345.0,0.0,0.0,0.0,0.0,0.043,5.87,13.5,0.0,6.5,0.06,10.88,0.0,11.25,3.25,14.5,2.78,5.0,5.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
34,Antoine Green,2023,2.0,2.0,1.0,2.0,11.0,1.0,0.0,0.0,1.2,0.002,0.003,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.6,0.0,0.171,191,0.0,2023.0,7.0,2.0,219.0,74.0,199.0,24,12,5,0,0.706,0.0,2.0,2.0,1.0,1.0,2.0,2.0,11.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2000000476837158,1.2000000476837158,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,191.0,191.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.6,5.0,5.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
35,Antoine Wesley,2021,2.0,32.0,19.0,208.0,317.0,61.0,3.0,0.0,57.8,0.065,0.048,0.094,6.5,10.95,0.0,0.0,19.0,3.0,0.16,208.0,10.95,8.0,0.0,26.0,0.0,26.0,7.22,0.0,0.439,488,0.019,2019.0,8.0,48.0,263.0,76.0,206.0,24,11,6,0,0.647,2.0,32.0,16.0,19.0,9.5,208.0,104.0,317.0,158.5,61.0,30.5,3.0,1.5,0.0,0.0,57.79999923706055,28.899999618530277,19.0,9.5,3.0,1.5,208.0,104.0,8.0,4.0,488.0,244.0,0.0,0.0,0.0,0.0,0.094,6.5,10.95,0.0,0.0,0.16,10.95,0.0,26.0,0.0,26.0,7.22,1.0,1.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
36,Antonio Brown,2012,2.0,106.0,66.0,787.0,1059.0,348.0,5.0,1.0,172.1,0.214,0.175,0.047,7.42,11.92,0.0,3.43,75.0,5.0,0.07,811.0,10.81,13.0,0.0,60.54,1.85,62.38,13.24,-206.25,0.753,761,0.087,2010.0,6.0,26.0,195.0,70.0,185.0,24,8,8,0,0.5,2.0,106.0,53.0,66.0,33.0,787.0,393.5,1059.0,529.5,348.0,174.0,5.0,2.5,1.0,0.5,172.10000610351562,86.05000305175781,75.0,37.5,5.0,2.5,811.0,405.5,13.0,6.5,761.0,380.5,0.0,0.5,0.0,0.0,0.047,7.42,11.92,0.0,3.43,0.07,10.81,0.0,60.54,1.85,62.38,13.24,6.0,6.0,17085.0,20100195.0,2010.0,70.13,186.0,9.586666666666668,48858.0,70.0,181.0,32.67433333333334,4.56,33.5,13.0,4.18,105.0,6.98,11.728636363636362,19.495495495495497
37,Antonio Callaway,2018,2.0,82.0,43.0,588.0,1093.0,236.0,7.0,1.0,141.5,0.257,0.136,0.085,7.17,13.67,0.0,3.5,45.0,7.0,0.16,595.0,13.22,16.0,0.0,36.75,0.44,37.19,8.84,0.0,0.713,724,0.058,2018.0,4.0,5.0,105.0,71.0,200.0,21,7,9,1,0.412,0.0,82.0,82.0,43.0,43.0,588.0,588.0,1093.0,1093.0,236.0,236.0,7.0,7.0,1.0,1.0,141.5,141.5,45.0,45.0,7.0,7.0,595.0,595.0,16.0,16.0,724.0,724.0,0.0,0.0,0.0,0.0,0.085,7.17,13.67,0.0,3.5,0.16,13.22,0.0,36.75,0.44,37.19,8.84,1.0,1.0,19989.0,20180105.0,2018.0,71.0,200.0,9.586666666666668,32611.0,71.0,197.0,32.67433333333334,4.41,34.0,15.492,4.243622902270483,121.0,6.9371444695259585,11.728636363636362,19.495495495495497
38,Antonio Gandy-Golden,2020,2.0,7.0,1.0,3.0,79.0,1.0,0.0,0.0,3.5,0.021,0.015,0.0,0.43,3.0,0.0,22.0,2.0,0.0,0.0,25.0,12.5,4.0,0.0,0.75,5.5,6.25,0.88,0.0,0.315,327,0.003,2020.0,4.0,36.0,142.0,76.0,220.0,22,7,9,0,0.438,0.0,7.0,7.0,1.0,1.0,3.0,3.0,79.0,79.0,1.0,1.0,0.0,0.0,0.0,0.0,3.5,3.5,2.0,2.0,0.0,0.0,25.0,25.0,4.0,4.0,327.0,327.0,0.0,0.0,0.0,0.0,0.0,0.43,3.0,0.0,22.0,0.0,12.5,0.0,0.75,5.5,6.25,0.88,1.0,1.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
39,ArDarius Stewart,2017,2.0,13.0,6.0,82.0,112.0,19.0,0.0,0.0,16.9,0.025,0.024,0.0,6.31,13.67,0.0,3.86,13.0,0.0,0.0,109.0,8.38,9.0,0.0,9.11,3.0,12.11,1.88,0.0,0.238,230,0.013,2017.0,3.0,15.0,79.0,72.0,205.0,24,5,11,0,0.312,0.0,13.0,13.0,6.0,6.0,82.0,82.0,112.0,112.0,19.0,19.0,0.0,0.0,0.0,0.0,16.899999618530273,16.899999618530273,13.0,13.0,0.0,0.0,109.0,109.0,9.0,9.0,230.0,230.0,0.0,0.0,0.0,0.0,0.0,6.31,13.67,0.0,3.86,0.0,8.38,0.0,9.11,3.0,12.11,1.88,1.0,1.0,19914.0,20170079.0,2017.0,71.25,204.0,9.586666666666668,35487.0,71.0,205.0,32.67433333333334,4.49,34.0,15.492,4.21,124.0,6.9371444695259585,11.728636363636362,20.0
40,Armon Binns,2012,2.0,40.0,24.0,277.0,348.0,112.0,1.0,1.0,54.7,0.074,0.069,0.025,6.92,11.54,0.0,0.0,24.0,1.0,0.04,277.0,11.54,6.0,0.0,46.17,0.0,46.17,9.12,0.0,0.561,558,0.03,2011.0,8.0,48.0,263.0,75.0,211.0,23,10,6,0,0.625,1.0,40.0,40.0,24.0,24.0,277.0,277.0,348.0,348.0,112.0,112.0,1.0,1.0,1.0,1.0,54.70000076293945,54.70000076293945,24.0,24.0,1.0,1.0,277.0,277.0,6.0,6.0,558.0,558.0,0.0,0.0,0.0,0.0,0.025,6.92,11.54,0.0,0.0,0.04,11.54,0.0,46.17,0.0,46.17,9.12,3.0,3.0,17366.0,20110601.0,2011.0,75.0,209.0,9.586666666666668,45221.0,75.0,211.0,32.67433333333334,4.5,31.5,13.0,4.31,118.0,6.86,11.728636363636362,19.495495495495497
41,Arrelious Benn,2012,2.0,6.0,4.0,26.0,20.0,23.0,0.0,0.0,8.2,0.004,0.01,0.0,4.33,6.5,0.0,5.33,7.0,0.0,0.0,42.0,6.0,4.0,0.0,6.5,4.0,10.5,2.05,0.0,0.154,154,0.004,2010.0,2.0,7.0,39.0,74.0,228.0,24,7,9,0,0.438,2.0,6.0,3.0,4.0,2.0,26.0,13.0,20.0,10.0,23.0,11.5,0.0,0.0,0.0,0.0,8.199999809265137,4.099999904632568,7.0,3.5,0.0,0.0,42.0,21.0,4.0,2.0,154.0,77.0,0.0,0.0,0.0,0.0,0.0,4.33,6.5,0.0,5.33,0.0,6.0,0.0,6.5,4.0,10.5,2.05,4.0,4.0,17075.0,20100039.0,2010.0,73.0,219.0,9.586666666666668,61801.0,74.0,228.0,32.67433333333334,4.57,37.0,20.0,4.243622902270483,118.0,6.9371444695259585,11.728636363636362,19.495495495495497
42,Ashton Dulin,2019,3.0,2.0,2.0,17.0,-6.0,23.0,0.0,0.0,3.7,0.001,0.003,0.0,8.5,8.5,0.0,0.0,2.0,0.0,0.0,17.0,8.5,2.0,0.0,8.5,0.0,8.5,1.85,0.0,0.135,135,0.002,2019.0,8.0,48.0,263.0,74.0,215.0,22,7,9,0,0.438,0.0,2.0,2.0,2.0,2.0,17.0,17.0,-6.0,-6.0,23.0,23.0,0.0,0.0,0.0,0.0,3.700000047683716,3.700000047683716,2.0,2.0,0.0,0.0,17.0,17.0,2.0,2.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,8.5,8.5,0.0,0.0,0.0,8.5,0.0,8.5,0.0,8.5,1.85,2.0,8.0,20314.0,20190437.0,2019.0,73.0,215.0,9.586666666666668,44709.0,73.0,215.0,32.67433333333334,4.43,38.0,13.0,4.22,121.0,7.0,11.728636363636362,19.495495495495497
43,Auden Tate,2018,3.0,12.0,4.0,35.0,122.0,2.0,0.0,0.0,7.5,0.026,0.021,0.0,2.92,8.75,0.0,0.0,4.0,0.0,0.0,35.0,8.75,4.0,0.0,8.75,0.0,8.75,1.88,0.0,0.225,209,0.004,2018.0,7.0,35.0,253.0,77.0,228.0,21,6,10,0,0.375,0.0,12.0,12.0,4.0,4.0,35.0,35.0,122.0,122.0,2.0,2.0,0.0,0.0,0.0,0.0,7.5,7.5,4.0,4.0,0.0,0.0,35.0,35.0,4.0,4.0,209.0,209.0,0.0,0.0,0.0,0.0,0.0,2.92,8.75,0.0,0.0,0.0,8.75,0.0,8.75,0.0,8.75,1.88,1.0,2.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
44,Austin Carr,2018,2.0,14.0,9.0,97.0,131.0,22.0,2.0,0.0,30.7,0.024,0.02,0.143,6.93,10.78,0.0,0.0,9.0,2.0,0.22,97.0,10.78,9.0,0.0,10.78,0.0,10.78,3.41,0.0,0.303,300,0.009,2017.0,8.0,48.0,263.0,73.0,195.0,25,13,3,0,0.812,1.0,14.0,14.0,9.0,9.0,97.0,97.0,131.0,131.0,22.0,22.0,2.0,2.0,0.0,0.0,30.700000762939453,30.700000762939453,9.0,9.0,2.0,2.0,97.0,97.0,9.0,9.0,300.0,300.0,0.0,0.0,0.0,0.0,0.143,6.93,10.78,0.0,0.0,0.22,10.78,0.0,10.78,0.0,10.78,3.41,5.0,8.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
45,Austin Collie,2012,2.0,1.0,1.0,6.0,4.0,2.0,0.0,0.0,1.6,0.001,0.002,0.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,1.0,0.0,6.0,0.0,6.0,1.6,0.0,0.18,195,0.001,2009.0,4.0,27.0,127.0,72.0,204.0,27,11,5,0,0.688,3.0,1.0,0.3333333333333333,1.0,0.3333333333333333,6.0,2.0,4.0,1.3333333333333333,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.600000023841858,0.5333333412806193,1.0,0.3333333333333333,0.0,0.0,6.0,2.0,1.0,0.3333333333333333,195.0,65.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,1.6,3.0,3.0,16824.0,20090127.0,2009.0,72.88,200.0,9.586666666666668,84602.0,72.0,204.0,32.67433333333334,4.56,34.0,17.0,4.24,120.0,6.78,11.728636363636362,19.495495495495497
46,Austin Mack,2020,2.0,11.0,7.0,91.0,91.0,37.0,0.0,0.0,16.1,0.018,0.02,0.0,8.27,13.0,0.0,0.0,7.0,0.0,0.0,91.0,13.0,5.0,0.0,18.2,0.0,18.2,3.22,0.0,0.279,265,0.011,2020.0,8.0,48.0,263.0,74.0,215.0,23,6,10,0,0.375,0.0,11.0,11.0,7.0,7.0,91.0,91.0,91.0,91.0,37.0,37.0,0.0,0.0,0.0,0.0,16.100000381469727,16.100000381469727,7.0,7.0,0.0,0.0,91.0,91.0,5.0,5.0,265.0,265.0,0.0,0.0,0.0,0.0,0.0,8.27,13.0,0.0,0.0,0.0,13.0,0.0,18.2,0.0,18.2,3.22,4.0,9.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
47,Austin Trammell,2022,3.0,4.0,2.0,13.0,30.0,0.0,0.0,0.0,3.3,0.007,0.007,0.0,3.25,6.5,0.0,0.0,2.0,0.0,0.0,13.0,6.5,2.0,0.0,6.5,0.0,6.5,1.65,0.0,0.158,155,0.002,2021.0,8.0,48.0,263.0,70.0,185.0,24,5,12,0,0.294,1.0,4.0,4.0,2.0,2.0,13.0,13.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.299999952316284,3.299999952316284,2.0,2.0,0.0,0.0,13.0,13.0,2.0,2.0,155.0,155.0,0.0,0.0,0.0,0.0,0.0,3.25,6.5,0.0,0.0,0.0,6.5,0.0,6.5,0.0,6.5,1.65,1.0,23.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
48,Ben Obomanu,2012,2.0,9.0,4.0,58.0,132.0,21.0,0.0,0.0,10.9,0.032,0.021,0.0,6.44,14.5,0.0,11.0,5.0,0.0,0.0,69.0,13.8,5.0,0.0,11.6,2.2,13.8,2.18,0.0,0.296,284,0.008,2006.0,7.0,41.0,249.0,73.0,204.0,29,11,5,0,0.688,6.0,9.0,1.5,4.0,0.6666666666666666,58.0,9.666666666666666,132.0,22.0,21.0,3.5,0.0,0.0,0.0,0.0,10.899999618530272,1.816666603088379,5.0,0.8333333333333333,0.0,0.0,69.0,11.5,5.0,0.8333333333333334,284.0,47.333333333333336,0.0,0.0,0.0,0.0,0.0,6.44,14.5,0.0,11.0,0.0,13.8,0.0,11.6,2.2,13.8,2.18,2.0,2.0,16139.0,20060249.0,2006.0,73.0,205.0,9.586666666666668,36849.0,73.0,204.0,32.67433333333334,4.45,38.0,15.492,4.21,116.0,7.18,11.728636363636362,19.495495495495497
49,Ben Skowronek,2021,2.0,20.0,11.0,133.0,210.0,53.0,0.0,0.0,24.3,0.046,0.034,0.0,6.65,12.09,0.0,0.0,11.0,0.0,0.0,133.0,12.09,7.0,0.0,19.0,0.0,19.0,3.47,0.0,0.243,253,0.012,2021.0,7.0,21.0,249.0,75.0,224.0,24,12,5,0,0.706,0.0,20.0,20.0,11.0,11.0,133.0,133.0,210.0,210.0,53.0,53.0,0.0,0.0,0.0,0.0,24.299999237060547,24.299999237060547,11.0,11.0,0.0,0.0,133.0,133.0,7.0,7.0,253.0,253.0,0.0,0.0,0.0,0.0,0.0,6.65,12.09,0.0,0.0,0.0,12.09,0.0,19.0,0.0,19.0,3.47,3.0,3.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
50,Bennie Fowler,2015,3.0,25.0,16.0,203.0,203.0,97.0,0.0,0.0,36.3,0.042,0.041,0.0,8.12,12.69,0.0,0.0,16.0,0.0,0.0,203.0,12.69,13.0,0.0,15.62,0.0,15.62,2.79,0.0,0.274,286,0.02,2014.0,8.0,48.0,263.0,73.0,212.0,24,12,4,0,0.75,1.0,25.0,25.0,16.0,16.0,203.0,203.0,203.0,203.0,97.0,97.0,0.0,0.0,0.0,0.0,36.29999923706055,36.29999923706055,16.0,16.0,0.0,0.0,203.0,203.0,13.0,13.0,286.0,286.0,0.0,0.0,0.0,0.0,0.0,8.12,12.69,0.0,0.0,0.0,12.69,0.0,15.62,0.0,15.62,2.79,6.0,6.0,18358.0,20140531.0,2014.0,73.25,217.0,9.586666666666668,48824.0,73.0,212.0,32.67433333333334,4.52,36.0,15.492,4.18,125.0,7.06,11.728636363636362,19.495495495495497
51,Bernard Reedy,2017,2.0,2.0,2.0,21.0,13.0,8.0,0.0,0.0,5.8,0.002,0.003,0.0,10.5,10.5,0.0,5.67,5.0,0.0,0.0,38.0,7.6,4.0,0.0,5.25,4.25,9.5,1.45,0.0,0.045,46,0.004,2014.0,8.0,48.0,263.0,69.0,175.0,26,5,11,0,0.312,3.0,2.0,0.6666666666666666,2.0,0.6666666666666666,21.0,7.0,13.0,4.333333333333333,8.0,2.6666666666666665,0.0,0.0,0.0,0.0,5.800000190734863,1.933333396911621,5.0,1.6666666666666663,0.0,0.0,38.0,12.666666666666668,4.0,1.3333333333333333,46.0,15.333333333333334,0.0,0.0,0.0,0.0,0.0,10.5,10.5,0.0,5.67,0.0,7.6,0.0,5.25,4.25,9.5,1.45,4.0,19.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
52,Bo Melton,2023,2.0,24.0,16.0,218.0,267.0,37.0,1.0,0.0,45.9,0.059,0.04,0.042,9.08,13.62,0.0,7.0,19.0,1.0,0.05,239.0,12.58,4.0,0.0,54.5,5.25,59.75,11.48,0.0,0.426,443,0.024,2022.0,7.0,8.0,229.0,71.0,189.0,24,9,8,0,0.529,1.0,24.0,24.0,16.0,16.0,218.0,218.0,267.0,267.0,37.0,37.0,1.0,1.0,0.0,0.0,45.900001525878906,45.900001525878906,19.0,19.0,1.0,1.0,239.0,239.0,4.0,4.0,443.0,443.0,0.0,0.0,0.0,0.0,0.042,9.08,13.62,0.0,7.0,0.05,12.58,0.0,54.5,5.25,59.75,11.48,1.0,2.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
53,Bobo Wilson,2017,3.0,1.0,1.0,18.0,18.0,0.0,1.0,0.0,9.6,0.003,0.002,1.0,18.0,18.0,0.0,2.67,4.0,1.0,0.25,26.0,6.5,3.0,0.0,6.0,2.67,8.67,3.2,0.0,0.083,85,0.002,2017.0,8.0,48.0,263.0,69.0,186.0,22,5,11,0,0.312,0.0,1.0,1.0,1.0,1.0,18.0,18.0,18.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,9.600000381469728,9.600000381469728,4.0,4.0,1.0,1.0,26.0,26.0,3.0,3.0,85.0,85.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,0.0,2.67,0.25,6.5,0.0,6.0,2.67,8.67,3.2,2.0,2.0,17709.69645390071,20112021.9964539,2011.186524822695,72.68675177304964,207.25886524822695,9.586666666666668,52200.00992907801,72.80425531914894,207.31560283687944,32.67433333333334,4.5200463320463315,35.373366013071895,15.492,4.243622902270483,120.43132328308208,6.9371444695259585,11.728636363636362,19.495495495495497
